MAGID	SampleName	Age	Total	EggNOG	Unknow5
Sg_YA06_10	YA06	49	2523	2432	128
Sg_YA06_11	YA06	49	1707	1628	68
Sg_YA06_12	YA06	49	2409	2253	118
Sg_YA06_13	YA06	49	2230	1986	102
Sg_YA06_14	YA06	49	778	764	41
Sg_YA06_15	YA06	49	2445	2166	101
Sg_YA06_16	YA06	49	1446	1380	160
Sg_YA06_17	YA06	49	1559	1542	61
Sg_YA06_18	YA06	49	1795	1720	141
Sg_YA06_19	YA06	49	2099	1930	166
Sg_YA06_1	YA06	49	3696	3420	267
Sg_YA06_20	YA06	49	1917	1888	64
Sg_YA06_21	YA06	49	2115	1883	96
Sg_YA06_22	YA06	49	2320	2253	175
Sg_YA06_23	YA06	49	1520	1406	150
Sg_YA06_24	YA06	49	2190	2012	125
Sg_YA06_25	YA06	49	1310	1275	44
Sg_YA06_26	YA06	49	1768	1739	100
Sg_YA06_27	YA06	49	1359	1290	59
Sg_YA06_29	YA06	49	2206	2067	180
Sg_YA06_2	YA06	49	4285	4191	140
Sg_YA06_30	YA06	49	2171	1984	122
Sg_YA06_31	YA06	49	3961	3516	338
Sg_YA06_32	YA06	49	4657	4241	364
Sg_YA06_33	YA06	49	1321	1255	75
Sg_YA06_34	YA06	49	2478	2357	157
Sg_YA06_35	YA06	49	1827	1708	66
Sg_YA06_36	YA06	49	2058	1845	135
Sg_YA06_3	YA06	49	1783	1666	69
Sg_YA06_4	YA06	49	1877	1480	101
Sg_YA06_5	YA06	49	2637	2447	186
Sg_YA06_6	YA06	49	2069	1962	97
Sg_YA06_7	YA06	49	2685	2378	230
Sg_YA06_8	YA06	49	1142	1098	53
Sg_YA06_9	YA06	49	1550	1363	108
Sg_YA07_10	YA07	38	1411	1351	59
Sg_YA07_11	YA07	38	2264	2043	76
Sg_YA07_12	YA07	38	2095	1970	90
Sg_YA07_13	YA07	38	1522	1413	62
Sg_YA07_14	YA07	38	2011	1896	94
Sg_YA07_16	YA07	38	1847	1822	86
Sg_YA07_17	YA07	38	1771	1682	88
Sg_YA07_18	YA07	38	2384	2302	137
Sg_YA07_19	YA07	38	2100	2005	131
Sg_YA07_1	YA07	38	2549	2380	173
Sg_YA07_20	YA07	38	2025	1886	142
Sg_YA07_21	YA07	38	2373	2239	144
Sg_YA07_22	YA07	38	2606	2434	174
Sg_YA07_23	YA07	38	2444	2308	89
Sg_YA07_24	YA07	38	2082	1961	90
Sg_YA07_25	YA07	38	1987	1913	93
Sg_YA07_26	YA07	38	1948	1900	107
Sg_YA07_27	YA07	38	1890	1780	118
Sg_YA07_28	YA07	38	2179	2120	123
Sg_YA07_29	YA07	38	2443	2184	132
Sg_YA07_2	YA07	38	2456	2272	145
Sg_YA07_30	YA07	38	2816	2655	102
Sg_YA07_31	YA07	38	2761	2584	97
Sg_YA07_32	YA07	38	2008	1498	89
Sg_YA07_33	YA07	38	2103	1956	148
Sg_YA07_34	YA07	38	1357	1014	56
Sg_YA07_35	YA07	38	2835	2602	228
Sg_YA07_36	YA07	38	2064	1949	115
Sg_YA07_37	YA07	38	2558	2451	98
Sg_YA07_38	YA07	38	1755	1628	67
Sg_YA07_39	YA07	38	3338	3008	270
Sg_YA07_3	YA07	38	2159	1910	92
Sg_YA07_41	YA07	38	3065	2873	232
Sg_YA07_43	YA07	38	1951	1816	129
Sg_YA07_4	YA07	38	1881	1778	74
Sg_YA07_5	YA07	38	2963	2868	160
Sg_YA07_6	YA07	38	2081	1995	128
Sg_YA07_7	YA07	38	1245	1171	59
Sg_YA07_8	YA07	38	2175	2049	94
Sg_YA07_9	YA07	38	2319	2245	120
Sg_YA10_10	YA10	25	1678	1618	111
Sg_YA10_11	YA10	25	3234	3061	199
Sg_YA10_12	YA10	25	2106	2035	75
Sg_YA10_13	YA10	25	3012	2883	131
Sg_YA10_14	YA10	25	1888	1843	144
Sg_YA10_15	YA10	25	2438	2261	170
Sg_YA10_16	YA10	25	1507	1495	48
Sg_YA10_18	YA10	25	2008	1900	86
Sg_YA10_19	YA10	25	1768	1697	135
Sg_YA10_1	YA10	25	2143	2053	77
Sg_YA10_20	YA10	25	1558	1541	83
Sg_YA10_21	YA10	25	1412	1369	59
Sg_YA10_22	YA10	25	1696	1653	115
Sg_YA10_23	YA10	25	2219	2046	121
Sg_YA10_24	YA10	25	1648	1616	62
Sg_YA10_25	YA10	25	1958	1886	103
Sg_YA10_26	YA10	25	1925	1834	85
Sg_YA10_27	YA10	25	4902	4827	121
Sg_YA10_28	YA10	25	970	965	36
Sg_YA10_2	YA10	25	2322	2134	216
Sg_YA10_3	YA10	25	2440	2091	250
Sg_YA10_4	YA10	25	1444	1393	59
Sg_YA10_5	YA10	25	1499	1465	102
Sg_YA10_6	YA10	25	2499	2453	99
Sg_YA10_7	YA10	25	2111	2037	109
Sg_YA10_8	YA10	25	2311	2146	152
Sg_YA10_9	YA10	25	2168	2055	104
Sg_YA11_10	YA11	25	2569	2398	127
Sg_YA11_11	YA11	25	2038	1954	125
Sg_YA11_12	YA11	25	2203	2015	117
Sg_YA11_13	YA11	25	1820	1769	90
Sg_YA11_14	YA11	25	1868	1772	69
Sg_YA11_15	YA11	25	1914	1808	67
Sg_YA11_16	YA11	25	1967	1827	87
Sg_YA11_17	YA11	25	1810	1714	65
Sg_YA11_18	YA11	25	1361	1327	47
Sg_YA11_19	YA11	25	2093	1943	120
Sg_YA11_1	YA11	25	1046	1021	56
Sg_YA11_20	YA11	25	1913	1821	77
Sg_YA11_21	YA11	25	1777	1670	57
Sg_YA11_22	YA11	25	4810	4748	82
Sg_YA11_23	YA11	25	1776	1715	44
Sg_YA11_24	YA11	25	1733	1686	102
Sg_YA11_25	YA11	25	1920	1796	82
Sg_YA11_26	YA11	25	2689	2602	140
Sg_YA11_27	YA11	25	1549	1454	91
Sg_YA11_28	YA11	25	1229	1167	74
Sg_YA11_29	YA11	25	1152	1123	90
Sg_YA11_2	YA11	25	1025	971	21
Sg_YA11_30	YA11	25	2009	1942	76
Sg_YA11_31	YA11	25	2141	1966	63
Sg_YA11_32	YA11	25	1780	1605	60
Sg_YA11_33	YA11	25	2296	2132	129
Sg_YA11_34	YA11	25	1585	1496	84
Sg_YA11_35	YA11	25	2363	2212	163
Sg_YA11_36	YA11	25	2585	2450	106
Sg_YA11_37	YA11	25	2292	2066	107
Sg_YA11_38	YA11	25	1789	1669	126
Sg_YA11_39	YA11	25	2354	2212	123
Sg_YA11_3	YA11	25	1250	1160	49
Sg_YA11_40	YA11	25	1791	1762	77
Sg_YA11_41	YA11	25	2126	2010	116
Sg_YA11_42	YA11	25	2890	2782	222
Sg_YA11_43	YA11	25	1539	1425	81
Sg_YA11_4	YA11	25	2486	2338	163
Sg_YA11_5	YA11	25	1994	1869	86
Sg_YA11_6	YA11	25	3218	3086	245
Sg_YA11_7	YA11	25	1340	1224	44
Sg_YA11_8	YA11	25	2518	2422	221
Sg_YA11_9	YA11	25	2948	2845	177
Sg_YA12_10	YA12	27	2176	2115	99
Sg_YA12_11	YA12	27	1249	1175	39
Sg_YA12_12	YA12	27	2716	2590	175
Sg_YA12_13	YA12	27	1840	1822	171
Sg_YA12_14	YA12	27	1963	1851	95
Sg_YA12_15	YA12	27	2135	2024	85
Sg_YA12_16	YA12	27	2087	2006	97
Sg_YA12_17	YA12	27	2206	2146	92
Sg_YA12_18	YA12	27	1217	1210	65
Sg_YA12_19	YA12	27	2476	2248	133
Sg_YA12_1	YA12	27	4093	3727	215
Sg_YA12_20	YA12	27	4806	4355	526
Sg_YA12_21	YA12	27	1542	1460	66
Sg_YA12_22	YA12	27	2390	2109	135
Sg_YA12_23	YA12	27	3388	3181	287
Sg_YA12_24	YA12	27	3446	3347	152
Sg_YA12_25	YA12	27	2650	2534	144
Sg_YA12_26	YA12	27	1854	1821	88
Sg_YA12_27	YA12	27	2365	2305	106
Sg_YA12_28	YA12	27	3364	3074	206
Sg_YA12_2	YA12	27	4820	4774	67
Sg_YA12_31	YA12	27	2244	2149	150
Sg_YA12_3	YA12	27	1596	1555	101
Sg_YA12_4	YA12	27	2869	2617	238
Sg_YA12_5	YA12	27	2931	2827	150
Sg_YA12_6	YA12	27	4109	3712	387
Sg_YA12_7	YA12	27	2041	1963	97
Sg_YA12_8	YA12	27	3746	3500	264
Sg_YA12_9	YA12	27	2695	2591	144
Sg_YA13_10	YA13	47	2028	1838	127
Sg_YA13_11	YA13	47	2326	2201	182
Sg_YA13_12	YA13	47	2460	2286	129
Sg_YA13_13	YA13	47	1301	1219	51
Sg_YA13_14	YA13	47	2138	2067	110
Sg_YA13_15	YA13	47	2399	2253	120
Sg_YA13_16	YA13	47	1669	1571	69
Sg_YA13_17	YA13	47	2519	2388	176
Sg_YA13_18	YA13	47	2761	2644	148
Sg_YA13_19	YA13	47	1941	1861	55
Sg_YA13_1	YA13	47	1402	1359	47
Sg_YA13_20	YA13	47	2689	2477	174
Sg_YA13_21	YA13	47	2053	2001	72
Sg_YA13_22	YA13	47	2041	1911	99
Sg_YA13_23	YA13	47	2388	2142	142
Sg_YA13_2	YA13	47	3108	2970	185
Sg_YA13_3	YA13	47	1802	1694	68
Sg_YA13_4	YA13	47	2178	2079	102
Sg_YA13_5	YA13	47	2163	1966	130
Sg_YA13_6	YA13	47	3406	3083	224
Sg_YA13_7	YA13	47	2943	2781	141
Sg_YA13_8	YA13	47	1386	1314	57
Sg_YA13_9	YA13	47	2994	2708	242
Sg_YA14_10	YA14	23	1989	1873	105
Sg_YA14_11	YA14	23	2328	2230	150
Sg_YA14_12	YA14	23	1268	1243	55
Sg_YA14_13	YA14	23	2075	2028	113
Sg_YA14_14	YA14	23	2264	2153	154
Sg_YA14_15	YA14	23	1891	1791	81
Sg_YA14_16	YA14	23	1861	1793	88
Sg_YA14_17	YA14	23	1666	1613	62
Sg_YA14_18	YA14	23	1686	1595	66
Sg_YA14_19	YA14	23	1139	1070	55
Sg_YA14_1	YA14	23	1114	1034	57
Sg_YA14_20	YA14	23	1791	1693	89
Sg_YA14_21	YA14	23	2479	2204	139
Sg_YA14_22	YA14	23	2476	2310	246
Sg_YA14_23	YA14	23	2196	1939	138
Sg_YA14_24	YA14	23	2754	2614	148
Sg_YA14_25	YA14	23	1783	1676	74
Sg_YA14_26	YA14	23	1998	1866	96
Sg_YA14_27	YA14	23	4870	4790	85
Sg_YA14_28	YA14	23	2255	2107	105
Sg_YA14_29	YA14	23	3544	3216	284
Sg_YA14_2	YA14	23	1006	961	54
Sg_YA14_3	YA14	23	3593	3552	67
Sg_YA14_4	YA14	23	2317	2055	65
Sg_YA14_5	YA14	23	1599	1518	61
Sg_YA14_6	YA14	23	1225	1217	44
Sg_YA14_7	YA14	23	1707	1636	70
Sg_YA14_8	YA14	23	1619	1602	99
Sg_YA14_9	YA14	23	2675	2329	164
Sg_YA16_10	YA16	50	1572	1505	89
Sg_YA16_11	YA16	50	4483	4109	358
Sg_YA16_12	YA16	50	2562	2199	130
Sg_YA16_13	YA16	50	1970	1862	74
Sg_YA16_14	YA16	50	2539	2232	113
Sg_YA16_15	YA16	50	1254	1208	69
Sg_YA16_16	YA16	50	1812	1672	97
Sg_YA16_17	YA16	50	2092	2000	150
Sg_YA16_19	YA16	50	1085	1030	54
Sg_YA16_1	YA16	50	2605	2546	190
Sg_YA16_2	YA16	50	2401	2316	103
Sg_YA16_3	YA16	50	2001	1975	226
Sg_YA16_4	YA16	50	1884	1734	81
Sg_YA16_5	YA16	50	2215	2162	155
Sg_YA16_6	YA16	50	1987	1972	50
Sg_YA16_7	YA16	50	1636	1593	134
Sg_YA16_8	YA16	50	2328	2267	170
Sg_YA16_9	YA16	50	1936	1842	98
Sg_YA19_10	YA19	46	2314	2147	138
Sg_YA19_11	YA19	46	2060	1940	138
Sg_YA19_12	YA19	46	1291	1228	59
Sg_YA19_13	YA19	46	3114	3052	214
Sg_YA19_14	YA19	46	1997	1976	79
Sg_YA19_15	YA19	46	1990	1932	252
Sg_YA19_16	YA19	46	1998	1934	87
Sg_YA19_17	YA19	46	2812	2629	169
Sg_YA19_18	YA19	46	3574	3452	260
Sg_YA19_19	YA19	46	1338	1283	55
Sg_YA19_1	YA19	46	1978	1843	92
Sg_YA19_20	YA19	46	1800	1610	58
Sg_YA19_21	YA19	46	1607	1571	115
Sg_YA19_22	YA19	46	2326	2277	98
Sg_YA19_23	YA19	46	2228	2160	91
Sg_YA19_24	YA19	46	2133	1916	137
Sg_YA19_25	YA19	46	2277	2134	131
Sg_YA19_26	YA19	46	2363	2285	107
Sg_YA19_27	YA19	46	2390	2339	94
Sg_YA19_28	YA19	46	2567	2453	99
Sg_YA19_29	YA19	46	1395	1373	83
Sg_YA19_2	YA19	46	1442	1421	57
Sg_YA19_30	YA19	46	2522	2342	185
Sg_YA19_31	YA19	46	2228	2099	109
Sg_YA19_32	YA19	46	1620	1613	100
Sg_YA19_33	YA19	46	2219	2039	116
Sg_YA19_34	YA19	46	2704	2616	156
Sg_YA19_35	YA19	46	4442	4104	450
Sg_YA19_36	YA19	46	1991	1946	169
Sg_YA19_38	YA19	46	4709	4658	83
Sg_YA19_39	YA19	46	2208	2082	100
Sg_YA19_3	YA19	46	1242	1223	54
Sg_YA19_40	YA19	46	5111	4790	372
Sg_YA19_4	YA19	46	1758	1717	123
Sg_YA19_5	YA19	46	1506	1447	56
Sg_YA19_6	YA19	46	2536	2469	106
Sg_YA19_7	YA19	46	3972	3936	96
Sg_YA19_8	YA19	46	3169	3002	273
Sg_YA19_9	YA19	46	1938	1914	151
Sg_YA21_10	YA21	24	3601	3215	320
Sg_YA21_11	YA21	24	1332	1253	69
Sg_YA21_12	YA21	24	2680	2583	122
Sg_YA21_13	YA21	24	879	862	47
Sg_YA21_14	YA21	24	1292	1212	66
Sg_YA21_15	YA21	24	1912	1719	56
Sg_YA21_16	YA21	24	1746	1699	67
Sg_YA21_17	YA21	24	2315	2276	105
Sg_YA21_18	YA21	24	2245	2106	66
Sg_YA21_19	YA21	24	2809	2541	166
Sg_YA21_1	YA21	24	2028	1932	94
Sg_YA21_20	YA21	24	2239	2010	115
Sg_YA21_21	YA21	24	1213	1186	66
Sg_YA21_22	YA21	24	1871	1827	69
Sg_YA21_23	YA21	24	2390	2236	117
Sg_YA21_24	YA21	24	2607	2503	91
Sg_YA21_25	YA21	24	2376	2286	138
Sg_YA21_26	YA21	24	1339	1239	120
Sg_YA21_27	YA21	24	2342	2141	105
Sg_YA21_28	YA21	24	2450	2399	146
Sg_YA21_2	YA21	24	3106	2836	242
Sg_YA21_3	YA21	24	2282	2238	79
Sg_YA21_4	YA21	24	2801	2703	139
Sg_YA21_5	YA21	24	1676	1597	89
Sg_YA21_6	YA21	24	2461	2274	101
Sg_YA21_7	YA21	24	2794	2665	185
Sg_YA21_8	YA21	24	1245	1215	67
Sg_YA21_9	YA21	24	2452	2348	96
Sg_YA23_10	YA23	32	1953	1777	131
Sg_YA23_11	YA23	32	1346	1262	49
Sg_YA23_12	YA23	32	2126	1990	103
Sg_YA23_13	YA23	32	875	840	30
Sg_YA23_14	YA23	32	2178	2112	79
Sg_YA23_15	YA23	32	1457	1367	55
Sg_YA23_16	YA23	32	1939	1847	85
Sg_YA23_17	YA23	32	1236	1211	42
Sg_YA23_18	YA23	32	1692	1605	93
Sg_YA23_19	YA23	32	3190	2914	255
Sg_YA23_1	YA23	32	2366	2097	104
Sg_YA23_20	YA23	32	2690	2497	149
Sg_YA23_21	YA23	32	2029	1897	105
Sg_YA23_22	YA23	32	4391	4159	324
Sg_YA23_23	YA23	32	1595	1566	69
Sg_YA23_24	YA23	32	2249	2182	107
Sg_YA23_25	YA23	32	3510	3230	246
Sg_YA23_26	YA23	32	1975	1859	87
Sg_YA23_27	YA23	32	5231	4709	288
Sg_YA23_28	YA23	32	2882	2620	142
Sg_YA23_29	YA23	32	1824	1778	120
Sg_YA23_2	YA23	32	1698	1661	70
Sg_YA23_3	YA23	32	2240	2152	107
Sg_YA23_4	YA23	32	2090	1971	93
Sg_YA23_5	YA23	32	1713	1580	124
Sg_YA23_6	YA23	32	1281	1213	53
Sg_YA23_7	YA23	32	2528	2394	161
Sg_YA23_8	YA23	32	2033	1895	127
Sg_YA23_9	YA23	32	1692	1653	93
Sg_YA26_10	YA26	24	4104	3561	379
Sg_YA26_11	YA26	24	2096	1957	178
Sg_YA26_12	YA26	24	3059	2750	306
Sg_YA26_13	YA26	24	5000	4933	167
Sg_YA26_14	YA26	24	1766	1707	100
Sg_YA26_1	YA26	24	2909	2673	222
Sg_YA26_2	YA26	24	2107	2075	110
Sg_YA26_3	YA26	24	1612	1520	84
Sg_YA26_4	YA26	24	1851	1809	100
Sg_YA26_5	YA26	24	929	906	64
Sg_YA26_6	YA26	24	1305	1266	83
Sg_YA26_7	YA26	24	2806	2691	176
Sg_YA26_8	YA26	24	2812	2723	158
Sg_YA26_9	YA26	24	2857	2667	157
Sg_YA28_10	YA28	28	1794	1634	53
Sg_YA28_11	YA28	28	1885	1790	73
Sg_YA28_12	YA28	28	1531	1501	63
Sg_YA28_13	YA28	28	2034	1946	100
Sg_YA28_14	YA28	28	1121	1097	59
Sg_YA28_15	YA28	28	2133	2027	168
Sg_YA28_16	YA28	28	2368	2300	173
Sg_YA28_17	YA28	28	2790	2596	203
Sg_YA28_18	YA28	28	2263	2206	137
Sg_YA28_19	YA28	28	1766	1680	48
Sg_YA28_1	YA28	28	1619	1570	93
Sg_YA28_20	YA28	28	2056	1953	111
Sg_YA28_21	YA28	28	3010	2770	124
Sg_YA28_22	YA28	28	2923	2840	140
Sg_YA28_23	YA28	28	2650	2524	141
Sg_YA28_24	YA28	28	1618	1595	56
Sg_YA28_25	YA28	28	685	663	61
Sg_YA28_26	YA28	28	3021	2811	182
Sg_YA28_27	YA28	28	3619	3330	311
Sg_YA28_28	YA28	28	2556	2430	132
Sg_YA28_29	YA28	28	3087	2761	284
Sg_YA28_2	YA28	28	1728	1586	101
Sg_YA28_30	YA28	28	2004	1947	80
Sg_YA28_31	YA28	28	1626	1443	51
Sg_YA28_32	YA28	28	1510	1463	73
Sg_YA28_33	YA28	28	2437	2281	121
Sg_YA28_34	YA28	28	2619	2485	207
Sg_YA28_35	YA28	28	1463	1444	69
Sg_YA28_36	YA28	28	1484	1418	89
Sg_YA28_37	YA28	28	1629	1594	55
Sg_YA28_38	YA28	28	2026	1908	99
Sg_YA28_39	YA28	28	1840	1800	102
Sg_YA28_3	YA28	28	2550	2373	155
Sg_YA28_40	YA28	28	3117	2999	185
Sg_YA28_41	YA28	28	5047	4931	222
Sg_YA28_4	YA28	28	1229	1220	57
Sg_YA28_5	YA28	28	2851	2725	166
Sg_YA28_6	YA28	28	3196	3129	160
Sg_YA28_7	YA28	28	2710	2645	300
Sg_YA28_8	YA28	28	1318	1303	52
Sg_YA28_9	YA28	28	1903	1808	113
Sg_YA29_10	YA29	20	1949	1797	64
Sg_YA29_11	YA29	20	1667	1573	71
Sg_YA29_12	YA29	20	943	888	32
Sg_YA29_13	YA29	20	2149	2096	198
Sg_YA29_14	YA29	20	1828	1759	108
Sg_YA29_15	YA29	20	3544	3349	150
Sg_YA29_16	YA29	20	1170	1142	50
Sg_YA29_17	YA29	20	3993	3678	303
Sg_YA29_18	YA29	20	1939	1865	82
Sg_YA29_19	YA29	20	2590	2393	192
Sg_YA29_1	YA29	20	1811	1712	96
Sg_YA29_20	YA29	20	2211	2026	135
Sg_YA29_21	YA29	20	2159	1930	92
Sg_YA29_22	YA29	20	1137	1102	68
Sg_YA29_23	YA29	20	2360	2314	82
Sg_YA29_24	YA29	20	1671	1613	80
Sg_YA29_25	YA29	20	1290	1236	51
Sg_YA29_26	YA29	20	3579	3368	239
Sg_YA29_27	YA29	20	1793	1703	76
Sg_YA29_28	YA29	20	2063	1929	161
Sg_YA29_29	YA29	20	1160	1125	25
Sg_YA29_2	YA29	20	1431	1391	57
Sg_YA29_30	YA29	20	1630	1597	94
Sg_YA29_31	YA29	20	2723	2535	193
Sg_YA29_32	YA29	20	2037	2025	41
Sg_YA29_34	YA29	20	1692	1624	71
Sg_YA29_3	YA29	20	1703	1599	79
Sg_YA29_4	YA29	20	2178	2022	83
Sg_YA29_5	YA29	20	1787	1686	79
Sg_YA29_6	YA29	20	1624	1485	53
Sg_YA29_7	YA29	20	1921	1823	95
Sg_YA29_8	YA29	20	2084	1971	93
Sg_YA29_9	YA29	20	2453	2286	167
Sg_YA30_1	YA30	49	2654	2545	176
Sg_YA30_2	YA30	49	2088	1990	227
Sg_YA30_3	YA30	49	2864	2663	206
Sg_YA30_4	YA30	49	2462	2402	150
Sg_YA30_5	YA30	49	2665	2598	245
Sg_YA30_6	YA30	49	2339	2294	55
Sg_YA30_7	YA30	49	3564	3119	329
Sg_YA30_8	YA30	49	5156	5084	138
Sg_YA30_9	YA30	49	2493	2330	208
Sg_YA31_10	YA31	44	2211	1990	139
Sg_YA31_11	YA31	44	1665	1636	64
Sg_YA31_12	YA31	44	2649	2529	136
Sg_YA31_13	YA31	44	905	871	45
Sg_YA31_14	YA31	44	3084	2769	245
Sg_YA31_15	YA31	44	2827	2719	120
Sg_YA31_16	YA31	44	1947	1843	88
Sg_YA31_17	YA31	44	3448	3222	206
Sg_YA31_18	YA31	44	1861	1772	84
Sg_YA31_19	YA31	44	1921	1833	75
Sg_YA31_1	YA31	44	908	894	48
Sg_YA31_20	YA31	44	1779	1610	92
Sg_YA31_21	YA31	44	1255	1142	53
Sg_YA31_22	YA31	44	2659	2579	135
Sg_YA31_23	YA31	44	2794	2686	185
Sg_YA31_24	YA31	44	1903	1812	83
Sg_YA31_25	YA31	44	2330	2230	150
Sg_YA31_26	YA31	44	1718	1614	85
Sg_YA31_27	YA31	44	2510	2375	154
Sg_YA31_28	YA31	44	2239	2175	177
Sg_YA31_29	YA31	44	2051	1904	184
Sg_YA31_2	YA31	44	2638	2506	171
Sg_YA31_30	YA31	44	1669	1643	75
Sg_YA31_31	YA31	44	2789	2523	184
Sg_YA31_32	YA31	44	2023	1899	72
Sg_YA31_33	YA31	44	4021	3832	312
Sg_YA31_34	YA31	44	1726	1362	95
Sg_YA31_35	YA31	44	1291	929	35
Sg_YA31_36	YA31	44	2411	2343	117
Sg_YA31_37	YA31	44	3691	3552	301
Sg_YA31_38	YA31	44	2042	1873	107
Sg_YA31_39	YA31	44	2083	1860	127
Sg_YA31_3	YA31	44	1903	1732	70
Sg_YA31_40	YA31	44	2493	2435	132
Sg_YA31_4	YA31	44	2110	1961	90
Sg_YA31_5	YA31	44	1845	1703	69
Sg_YA31_6	YA31	44	1916	1805	76
Sg_YA31_7	YA31	44	2498	2331	152
Sg_YA31_8	YA31	44	1851	1766	94
Sg_YA31_9	YA31	44	3393	3233	172
Sg_YA32_10	YA32	37	2859	2632	240
Sg_YA32_11	YA32	37	3676	3316	329
Sg_YA32_12	YA32	37	1657	1575	75
Sg_YA32_13	YA32	37	1183	1128	41
Sg_YA32_14	YA32	37	2091	1975	73
Sg_YA32_15	YA32	37	3133	2771	243
Sg_YA32_16	YA32	37	2329	2246	94
Sg_YA32_17	YA32	37	2018	1997	92
Sg_YA32_18	YA32	37	2081	2003	77
Sg_YA32_19	YA32	37	1492	1369	44
Sg_YA32_1	YA32	37	2323	2193	89
Sg_YA32_20	YA32	37	2773	2640	90
Sg_YA32_22	YA32	37	5037	4916	149
Sg_YA32_23	YA32	37	1864	1782	116
Sg_YA32_24	YA32	37	1653	1609	68
Sg_YA32_26	YA32	37	1179	1131	45
Sg_YA32_27	YA32	37	1265	1114	58
Sg_YA32_28	YA32	37	1166	1128	61
Sg_YA32_29	YA32	37	2297	2013	143
Sg_YA32_2	YA32	37	2231	2039	141
Sg_YA32_30	YA32	37	1488	1380	57
Sg_YA32_3	YA32	37	2014	1977	77
Sg_YA32_4	YA32	37	1690	1661	59
Sg_YA32_5	YA32	37	1823	1715	107
Sg_YA32_6	YA32	37	2117	2035	119
Sg_YA32_7	YA32	37	1825	1656	119
Sg_YA32_8	YA32	37	2572	2231	123
Sg_YA32_9	YA32	37	1930	1882	66
Sg_YA33_10	YA33	24	1523	1472	85
Sg_YA33_11	YA33	24	2040	1926	90
Sg_YA33_12	YA33	24	3580	3465	225
Sg_YA33_13	YA33	24	2212	2104	88
Sg_YA33_14	YA33	24	2125	2006	89
Sg_YA33_15	YA33	24	1452	1378	65
Sg_YA33_16	YA33	24	1391	1287	51
Sg_YA33_17	YA33	24	1358	1341	63
Sg_YA33_18	YA33	24	1932	1874	48
Sg_YA33_19	YA33	24	4350	4309	66
Sg_YA33_1	YA33	24	1830	1769	127
Sg_YA33_20	YA33	24	1507	1484	44
Sg_YA33_21	YA33	24	1619	1592	45
Sg_YA33_22	YA33	24	3326	3078	197
Sg_YA33_23	YA33	24	2262	2077	157
Sg_YA33_24	YA33	24	2876	2637	206
Sg_YA33_25	YA33	24	2028	1878	80
Sg_YA33_26	YA33	24	2879	2537	228
Sg_YA33_27	YA33	24	1944	1839	81
Sg_YA33_28	YA33	24	2538	2439	159
Sg_YA33_29	YA33	24	2063	1948	93
Sg_YA33_2	YA33	24	4466	4335	342
Sg_YA33_30	YA33	24	1692	1537	39
Sg_YA33_31	YA33	24	2675	2466	203
Sg_YA33_32	YA33	24	1663	1606	90
Sg_YA33_33	YA33	24	2728	2466	203
Sg_YA33_34	YA33	24	2197	2027	129
Sg_YA33_35	YA33	24	1476	1467	50
Sg_YA33_36	YA33	24	2039	1939	60
Sg_YA33_37	YA33	24	1700	1537	46
Sg_YA33_38	YA33	24	2010	1906	89
Sg_YA33_39	YA33	24	2521	2446	103
Sg_YA33_3	YA33	24	2846	2728	111
Sg_YA33_40	YA33	24	2212	2023	121
Sg_YA33_41	YA33	24	1782	1617	58
Sg_YA33_42	YA33	24	1621	1496	39
Sg_YA33_43	YA33	24	1061	1022	45
Sg_YA33_44	YA33	24	2741	2534	180
Sg_YA33_45	YA33	24	1635	1530	93
Sg_YA33_46	YA33	24	2449	2286	144
Sg_YA33_4	YA33	24	1254	1179	88
Sg_YA33_5	YA33	24	1471	1354	97
Sg_YA33_6	YA33	24	2107	1884	111
Sg_YA33_7	YA33	24	3108	2870	225
Sg_YA33_8	YA33	24	2669	2473	107
Sg_YA33_9	YA33	24	1444	1421	46
Sg_YA34_10	YA34	24	3377	3273	213
Sg_YA34_11	YA34	24	1412	1320	61
Sg_YA34_12	YA34	24	2550	2395	108
Sg_YA34_13	YA34	24	1950	1892	97
Sg_YA34_14	YA34	24	1212	1174	56
Sg_YA34_15	YA34	24	1362	1344	56
Sg_YA34_16	YA34	24	1897	1771	106
Sg_YA34_17	YA34	24	3470	3239	312
Sg_YA34_18	YA34	24	2209	2093	97
Sg_YA34_19	YA34	24	2688	2529	156
Sg_YA34_1	YA34	24	2085	1927	106
Sg_YA34_20	YA34	24	1711	1583	182
Sg_YA34_21	YA34	24	2511	2359	177
Sg_YA34_22	YA34	24	2296	2172	121
Sg_YA34_23	YA34	24	1498	1422	133
Sg_YA34_24	YA34	24	2013	1898	108
Sg_YA34_25	YA34	24	2390	2228	160
Sg_YA34_26	YA34	24	2567	2481	122
Sg_YA34_28	YA34	24	1759	1717	85
Sg_YA34_29	YA34	24	2444	2149	152
Sg_YA34_2	YA34	24	1785	1706	123
Sg_YA34_30	YA34	24	2112	1978	131
Sg_YA34_31	YA34	24	1796	1740	81
Sg_YA34_32	YA34	24	1897	1840	133
Sg_YA34_33	YA34	24	1812	1720	128
Sg_YA34_34	YA34	24	2006	1801	127
Sg_YA34_3	YA34	24	2924	2706	258
Sg_YA34_4	YA34	24	2508	2413	110
Sg_YA34_5	YA34	24	1798	1649	118
Sg_YA34_6	YA34	24	1838	1726	67
Sg_YA34_7	YA34	24	2514	2431	126
Sg_YA34_8	YA34	24	2745	2537	163
